ts_recorded,ts_uploaded,obd_rpm,obd_speed,obd_engine_load
2025-05-27T20:02:15.000000Z,2025-05-27T20:02:18.842372Z,,4.0,5.0
2025-05-27T20:02:23.000000Z,2025-05-27T20:02:26.676464Z,,5.0,5.0
2025-05-27T20:02:30.000000Z,2025-05-27T20:02:34.073598Z,,6.0,5.0
2025-05-27T20:02:38.000000Z,2025-05-27T20:02:40.953307Z,,6.0,5.0
2025-05-27T20:14:51.000000Z,2025-05-27T20:14:55.464003Z,,0.0,0.0
2025-05-27T20:15:21.000000Z,2025-05-27T20:15:23.636566Z,,0.0,0.0
2025-05-27T20:15:51.000000Z,2025-05-27T20:15:53.753453Z,,0.0,0.0
2025-05-27T20:16:21.000000Z,2025-05-27T20:16:24.106674Z,,0.0,0.0
2025-05-27T20:16:37.000000Z,2025-05-27T20:16:41.006937Z,,0.0,49.0
2025-05-27T20:16:40.000000Z,2025-05-27T20:16:41.830947Z,,51.0,49.0
2025-05-27T20:17:00.000000Z,2025-05-27T20:17:09.559609Z,,72.0,49.0
2025-05-27T20:17:03.000000Z,2025-05-27T20:17:16.301511Z,,72.0,49.0
2025-05-27T20:17:04.000000Z,2025-05-27T20:17:16.977571Z,,72.0,49.0
2025-05-27T20:17:06.000000Z,2025-05-27T20:17:17.629576Z,,72.0,49.0
2025-05-27T20:17:07.000000Z,2025-05-27T20:17:20.542716Z,,72.0,49.0
2025-05-27T20:17:08.000000Z,2025-05-27T20:17:21.276303Z,,72.0,49.0
